station,week,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,y
34,46,1840,4,9,15,10,12,15,14,14,3,14,9,4,8,8,3,2,6,4,0,0,1,0,0,4,4,8,3,1,1,0,0,0,0,63.4
34,47,1919,5,4,3,4,6,4,9,6,6,5,3,5,2,5,1,2,1,0,2,2,3,4,4,2,2,6,1,0,0,0,0,0,0,52.2
34,48,1883,15,15,8,16,9,15,8,12,11,12,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
34,49,1928,6,7,3,14,1,5,8,11,8,3,1,6,5,1,1,0,1,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,22.6
34,50,1869,6,5,17,2,11,4,8,6,4,10,12,9,6,11,8,4,4,2,2,3,0,2,0,1,3,3,0,1,2,1,0,0,0,103.2
34,51,1929,8,2,3,6,8,9,12,5,1,2,7,2,6,3,2,3,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,32.8
35,13,1946,2,3,7,7,8,5,4,4,2,2,4,4,0,2,4,1,4,2,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,61.6
35,15,1974,0,3,1,4,3,6,0,2,2,2,2,2,5,3,2,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25.4
35,16,1904,5,5,9,3,5,5,3,15,7,4,8,3,4,5,7,3,9,0,2,3,4,0,2,0,1,0,0,0,0,0,0,0,0,48.2
35,17,1915,3,1,4,4,4,3,4,9,5,3,1,9,5,7,5,4,3,3,4,5,2,5,1,1,0,4,0,0,0,2,0,0,0,104.4
35,18,2007,0,0,0,0,0,0,0,1,0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.4
35,19,1958,5,3,1,7,4,1,5,2,6,5,2,5,1,7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.8
35,20,1972,0,3,4,4,3,4,4,3,1,1,3,0,0,4,0,0,2,2,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,30.2
35,21,1868,1,4,12,4,10,6,9,17,12,8,10,3,3,12,7,5,7,3,1,1,2,1,0,2,2,3,3,0,0,0,0,0,0,131.6
35,22,1877,5,6,5,3,13,8,6,13,8,15,8,3,9,5,11,6,1,3,2,1,0,0,1,1,1,0,0,1,4,0,0,0,0,68.8
35,23,1969,7,2,1,3,0,2,3,3,7,0,2,2,3,1,1,0,1,2,1,0,1,0,0,1,0,1,3,0,0,0,0,0,0,6.5
35,24,1915,6,1,6,7,5,4,1,6,6,8,8,12,5,11,3,4,2,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,25.2
35,26,1971,4,6,5,4,2,2,4,3,1,3,1,1,0,0,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0
35,28,1896,6,5,8,10,4,7,11,5,5,6,7,10,6,6,0,0,2,2,3,2,0,2,2,3,2,3,1,2,0,0,0,0,0,91.8
35,29,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,31,1971,2,3,0,2,0,1,3,1,2,1,2,2,1,3,0,2,0,2,2,3,3,1,3,1,3,2,0,0,0,0,0,0,0,0.2
35,32,1935,6,4,3,3,5,5,6,4,6,6,4,2,0,7,4,2,4,0,1,0,0,0,4,0,2,1,2,0,0,0,0,0,0,13.3
35,33,1889,3,3,4,5,4,9,8,4,6,9,13,7,13,7,11,1,2,2,2,0,0,1,3,4,1,4,0,1,0,0,0,0,0,84.0
35,35,1996,1,0,0,4,0,1,2,1,4,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
35,36,1915,3,4,3,5,3,6,8,5,5,5,5,10,5,2,5,0,1,5,2,0,0,3,6,2,3,2,0,0,2,0,0,1,0,82.4
35,37,1920,7,5,0,12,1,1,3,7,8,6,6,4,3,6,2,6,5,3,1,1,0,2,1,0,3,0,3,0,0,0,0,0,0,36.4
35,38,1894,4,10,6,4,6,15,12,3,5,4,7,10,4,8,7,6,0,0,2,2,1,1,0,3,1,0,0,1,0,0,0,0,0,40.4
35,39,1944,2,4,8,1,0,11,1,3,3,3,1,4,2,3,2,9,0,2,1,0,0,2,1,5,2,1,1,0,0,0,0,0,0,12.0
35,41,1914,2,2,4,7,3,8,4,5,7,4,14,4,4,7,4,6,2,5,2,3,0,3,0,0,1,0,0,1,0,0,0,0,0,65.8
35,44,1925,3,1,4,6,4,5,5,11,3,10,4,6,7,4,3,3,6,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,17.6
35,45,1806,15,4,6,8,5,20,15,18,15,21,11,9,16,8,6,8,4,3,1,3,3,1,4,0,0,3,1,2,0,0,0,0,0,98.4
35,46,1891,10,2,3,1,1,1,5,3,4,6,1,6,6,7,11,4,5,8,3,3,5,2,4,4,2,3,6,3,2,4,0,0,0,95.0
35,47,1933,5,2,5,1,3,4,11,5,5,9,3,2,0,5,2,4,0,1,7,1,1,2,1,2,0,1,0,0,1,0,0,0,0,29.2
35,48,1929,5,2,3,6,6,7,10,17,4,3,3,5,3,6,2,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,8.2
35,49,1958,3,3,1,0,4,3,0,1,4,1,8,1,4,2,2,1,2,4,0,3,1,2,2,3,1,0,2,0,0,0,0,0,0,87.0
35,50,1860,3,3,6,3,2,9,3,8,17,6,7,17,9,6,5,6,3,9,3,4,7,1,2,3,2,6,2,4,0,0,0,0,0,148.6
35,51,1953,0,1,1,3,1,1,3,3,5,4,1,5,5,0,4,0,2,3,3,3,0,1,1,3,3,5,2,0,0,0,0,0,0,60.0
36,13,1994,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,1,4,2,0,0,1,1,2,0,1,0,1,0,2,0,0,0,13.6
36,15,1986,0,0,0,0,0,0,0,0,0,2,1,1,0,3,2,2,1,1,1,0,3,1,0,0,3,0,3,5,1,0,0,0,0,93.6
36,16,1966,0,0,0,0,0,0,0,0,4,3,1,1,2,1,7,2,1,3,0,0,2,0,2,2,1,1,3,3,6,2,3,0,0,105.8
36,17,1977,0,0,0,0,0,0,0,1,0,0,0,3,3,3,1,0,1,4,5,1,1,3,4,1,4,2,0,2,0,0,0,0,0,79.8
36,18,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,16.0
36,19,1989,0,0,0,0,0,0,0,0,0,0,3,2,2,1,2,1,1,1,2,2,1,0,0,1,0,0,0,3,5,0,0,0,0,62.8
36,20,1998,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,1,0,3,0,1,0,0,0,3,3,0,0,0,0,0,0,0,30.2
36,21,1965,0,0,1,0,0,0,0,0,0,0,2,2,3,4,4,0,5,12,4,3,1,6,2,2,0,0,0,0,0,0,0,0,0,131.6
36,22,1967,0,0,0,0,0,0,1,0,0,0,4,1,0,0,3,4,4,4,1,7,3,1,0,0,1,3,7,2,3,0,0,0,0,68.8
36,23,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
36,24,1980,0,0,0,0,0,0,2,1,0,1,3,0,3,4,5,1,2,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25.2
36,26,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0
36,28,1961,0,0,0,0,0,0,0,0,1,2,0,9,2,2,1,3,5,6,1,8,4,4,0,1,3,3,0,0,0,0,0,0,0,91.8
36,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
36,31,2002,2,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,26.0
36,32,1996,1,0,1,1,1,4,1,0,0,2,1,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,53.6
36,33,1988,0,0,0,0,1,2,1,4,3,1,1,2,3,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,31.8
36,35,2007,0,0,0,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.2
36,36,2006,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.6
36,37,1971,1,0,1,1,1,0,4,1,5,3,1,1,3,1,0,4,0,4,0,1,2,2,1,1,1,2,1,2,1,0,0,0,0,44.4
36,38,1957,0,0,1,0,2,0,1,2,1,1,0,6,5,4,3,3,7,5,1,5,1,4,0,2,3,1,0,0,0,1,0,0,0,88.6
36,39,1980,0,0,0,0,1,3,2,1,0,1,0,5,0,0,0,0,3,1,1,1,0,1,0,2,6,1,0,3,3,0,1,0,0,47.2
36,41,1983,0,0,2,1,0,1,2,1,2,2,1,5,1,1,0,2,0,0,1,4,1,0,1,0,2,1,1,0,1,0,0,0,0,65.8
36,44,1936,0,0,2,2,1,2,3,2,6,4,4,1,8,4,9,5,7,1,1,7,3,2,2,0,1,0,0,2,1,0,0,0,0,102.8
36,45,1960,0,0,1,1,1,2,1,3,3,3,5,2,2,4,1,3,2,2,4,3,4,0,2,1,3,0,0,1,2,0,0,0,0,98.4
36,46,1944,0,0,0,2,0,2,1,2,4,6,3,6,2,8,2,4,3,6,4,1,1,4,1,2,0,1,1,6,0,0,0,0,0,95.0
36,47,1968,0,0,0,0,4,1,1,5,2,5,3,0,5,3,0,4,1,0,0,1,2,1,5,1,1,0,0,0,2,1,0,0,0,63.8
36,48,1979,0,1,0,3,2,2,3,3,2,3,5,3,0,1,0,3,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,8.2
36,49,2009,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
36,50,1983,0,0,0,1,3,4,0,2,1,2,1,1,0,0,0,3,1,2,2,0,0,2,1,0,1,5,0,0,1,0,0,0,0,73.8
36,51,2000,0,0,0,0,2,3,5,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4
37,13,1927,6,3,7,4,16,13,5,5,9,1,6,0,0,4,0,4,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,13.6
37,15,1908,4,4,13,5,4,6,4,8,5,11,3,1,10,3,3,3,1,1,2,0,3,4,3,4,0,1,2,0,0,0,0,0,0,93.4
37,16,1898,3,2,7,2,4,6,6,8,11,7,10,5,11,11,9,0,2,2,0,0,5,0,6,0,0,1,0,0,0,0,0,0,0,105.8
37,17,1941,1,1,1,2,4,7,2,6,0,4,0,0,7,3,3,9,2,1,1,5,1,1,1,2,3,2,6,0,0,0,0,0,0,79.8
37,18,1998,1,0,1,2,3,1,2,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
37,19,1961,5,5,3,6,3,5,1,8,5,4,1,4,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,62.8
37,20,1947,1,0,2,6,5,6,5,4,6,8,12,5,0,2,0,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,30.2
37,21,1833,4,2,5,6,6,10,19,10,10,13,27,8,12,9,8,4,6,0,2,2,0,2,7,4,6,0,1,0,0,0,0,0,0,131.6
37,22,1897,0,5,2,9,10,2,9,10,9,12,13,5,6,10,4,0,5,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,68.8
37,23,1992,0,1,2,0,0,0,2,2,4,1,2,0,0,3,1,0,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,0,46.8
37,24,1935,1,3,2,3,6,3,8,10,4,1,5,3,6,11,2,2,0,2,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,76.0
37,26,1983,0,0,2,1,1,2,3,7,3,1,2,1,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0
37,28,1878,8,1,7,9,11,17,8,12,11,3,13,15,8,7,0,4,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,91.8
37,29,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
37,31,1999,2,1,1,0,2,0,4,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
37,32,1928,2,3,3,9,5,6,7,4,6,1,6,2,3,1,1,1,1,3,3,1,1,2,4,1,5,2,3,0,2,0,0,0,0,53.6
37,33,1907,3,1,0,5,3,5,5,8,4,13,12,5,9,4,8,5,2,0,1,2,2,2,2,3,3,1,0,1,0,0,0,0,0,77.4
37,35,1999,0,1,2,4,2,0,0,0,0,2,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
37,36,1950,2,1,2,2,3,1,1,3,2,3,1,3,4,2,1,2,5,3,2,2,1,7,0,6,3,0,0,2,2,0,0,0,0,70.4
37,37,1933,1,0,0,1,2,4,1,3,5,9,1,3,8,5,5,6,2,3,1,1,3,4,4,3,2,5,0,0,0,1,0,0,0,70.0
37,38,1917,4,0,2,8,7,6,2,4,14,8,1,7,4,5,8,1,3,4,0,4,2,0,1,0,1,0,3,0,0,0,0,0,0,70.2
37,39,1956,2,1,1,2,1,2,1,2,6,5,7,2,3,1,6,1,5,2,0,1,4,0,0,1,2,0,0,2,0,0,0,0,0,43.8
37,41,1923,1,2,1,4,2,4,8,6,4,7,9,9,10,6,5,2,1,2,1,0,0,0,0,3,1,2,1,2,0,0,0,0,0,31.0
37,44,1916,1,0,6,2,6,5,6,5,3,14,4,6,5,5,6,3,2,4,3,1,5,4,0,3,1,0,0,0,0,0,0,0,0,73.6
37,45,1803,2,3,2,4,12,10,10,10,12,13,14,14,18,10,7,16,11,7,4,1,3,6,8,6,5,3,1,1,0,0,0,0,0,120.6
37,46,1931,1,0,2,2,3,5,5,6,4,5,2,7,4,4,6,5,4,3,1,2,6,2,1,1,0,0,2,0,2,0,0,0,0,106.0
37,47,1947,2,0,2,1,4,1,0,1,5,9,3,3,11,4,5,2,2,0,2,3,2,1,2,2,1,0,0,0,1,0,0,0,0,69.0
37,48,1939,1,1,6,7,2,2,6,9,12,4,4,8,0,0,2,2,0,2,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,8.2
37,49,1987,1,0,1,4,4,3,0,1,0,1,0,0,1,0,0,3,1,1,1,1,2,0,0,0,2,2,0,0,0,0,0,0,0,48.8
37,50,1962,0,2,0,2,1,1,3,0,3,2,6,6,0,2,6,2,0,1,4,1,1,4,0,2,1,1,0,3,0,0,0,0,0,44.8
37,51,1989,1,1,2,0,1,1,2,0,2,2,2,3,0,2,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,26.4
38,13,1991,0,0,0,0,2,0,0,0,2,0,4,1,3,0,0,2,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,72.0
38,15,2007,0,0,0,1,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0
38,16,1980,0,0,0,0,3,1,0,0,1,5,4,5,4,4,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4
38,17,1999,0,0,2,0,1,0,0,1,1,5,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8
38,18,2010,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
38,19,1994,0,0,1,1,1,3,0,0,1,1,1,3,0,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2
38,20,2002,0,2,2,0,1,1,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.2
38,21,1973,0,1,0,0,1,0,1,1,1,2,4,6,6,5,4,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8
38,22,1949,0,2,1,3,2,4,7,4,0,3,3,6,4,3,4,7,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.6
38,23,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
38,24,2000,0,0,1,1,4,4,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6
38,26,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2
38,28,1950,2,4,5,3,2,5,1,7,8,3,3,2,5,5,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.1
38,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
38,31,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
38,32,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6
38,33,2000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,1,1,2,2,0,1,0,2,0,0,1,0,0,0,67.2
38,35,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
38,36,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8
38,37,2005,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,2,0,0,0,41.6
38,38,1983,0,1,1,1,3,2,3,4,2,0,1,1,2,1,0,3,0,1,0,1,0,1,1,1,0,0,0,2,1,0,0,0,0,68.4
38,39,2006,0,0,0,0,0,0,0,1,2,1,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2
38,41,1988,0,0,0,0,1,1,0,0,0,0,1,2,0,2,0,0,7,0,0,5,0,2,3,0,1,3,0,0,0,0,0,0,0,61.2
38,44,2007,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0
38,45,1957,0,0,0,1,0,0,2,0,4,8,2,2,3,2,5,2,7,0,0,4,2,2,4,1,4,1,2,1,0,0,0,0,0,120.6
38,46,1973,0,0,0,0,2,0,0,2,3,1,0,1,3,2,6,4,3,2,3,0,1,1,2,2,2,3,0,0,0,0,0,0,0,106.0
38,47,2000,0,0,0,0,0,3,1,2,1,0,0,2,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.2
38,48,1992,0,0,0,1,1,2,3,2,2,3,1,1,0,1,3,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10.0
38,49,1992,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,5,1,3,1,0,0,2,3,0,0,1,1,1,0,0,0,0,46.5
38,50,1947,0,1,0,0,2,1,0,2,0,2,7,5,3,4,3,4,2,6,0,0,1,3,5,7,2,1,3,2,2,0,1,0,0,180.5
38,51,2002,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,73.3
39,13,1919,14,11,3,4,9,11,5,10,4,1,4,1,3,1,4,0,1,0,2,3,0,1,0,1,1,0,0,1,0,2,0,0,0,76.2
39,15,1912,5,5,10,7,8,4,10,4,3,4,9,4,2,7,7,2,3,2,1,2,2,0,2,0,1,0,0,0,0,0,0,0,0,68.2
39,16,1844,6,13,1,13,6,14,12,18,5,13,11,13,11,10,2,2,3,2,3,1,0,4,1,1,2,0,2,0,3,0,0,0,0,115.0
39,17,1957,5,2,0,2,2,7,4,17,2,6,2,3,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8
39,18,1980,2,1,8,1,1,3,3,6,0,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4
39,19,1901,4,7,11,8,5,7,7,10,7,9,4,1,10,6,7,4,3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,70.1
39,20,1949,8,5,3,4,2,5,3,6,5,3,0,5,4,3,0,3,2,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,27.2
39,21,1863,3,8,8,12,12,11,9,12,9,3,7,10,13,2,2,2,2,2,2,4,0,4,2,4,2,5,2,0,1,0,0,0,0,126.6
39,22,1862,3,4,4,5,8,13,12,9,6,15,14,22,7,15,3,3,2,0,2,0,1,1,0,3,1,0,0,1,0,0,0,0,0,59.0
39,23,1989,0,1,2,2,0,2,0,1,1,0,0,0,0,2,2,2,0,0,0,0,2,2,3,3,1,0,0,1,0,0,0,0,0,64.1
39,24,1909,4,1,1,6,12,6,12,5,8,4,6,1,6,7,1,3,4,3,2,0,0,3,0,3,0,1,5,3,0,0,0,0,0,74.3
39,26,1949,1,2,5,3,0,4,9,3,11,7,1,8,3,2,1,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,37.2
39,28,1853,14,5,12,14,13,10,11,11,8,7,3,8,3,11,6,1,2,2,2,5,1,2,0,3,3,3,2,1,0,0,0,0,0,100.1
39,29,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,31,1987,0,2,4,1,1,1,2,1,1,0,2,1,0,0,0,1,0,1,2,1,3,1,2,1,0,0,0,1,0,0,0,0,0,16.3
39,32,1889,5,6,2,10,8,8,12,14,7,16,7,6,8,4,4,1,3,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,57.4
39,33,1884,8,6,8,3,9,4,5,5,9,9,17,6,4,6,3,3,0,6,2,6,1,3,0,7,1,0,0,1,0,0,0,0,0,76.5
39,35,1994,3,0,2,3,0,3,2,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
39,36,1886,9,8,5,13,9,7,4,2,10,7,4,7,11,4,7,0,1,2,0,3,3,1,2,3,1,2,0,2,1,2,0,0,0,105.8
39,37,1896,9,7,5,12,7,5,8,5,4,6,4,7,6,5,4,4,5,0,1,0,2,1,4,2,5,2,0,0,0,0,0,0,0,68.0
39,38,1841,7,14,15,12,3,11,13,14,5,8,14,8,17,7,8,4,2,2,1,2,0,0,1,4,0,1,1,1,0,0,0,0,0,60.5
39,39,1888,8,3,5,7,10,7,8,11,5,8,5,9,4,5,1,4,1,5,3,0,3,5,2,2,4,1,0,0,2,0,0,0,0,73.5
39,41,1897,6,4,11,7,6,3,10,5,11,2,13,7,3,3,5,7,3,1,3,2,1,1,0,1,4,0,0,0,0,0,0,0,0,18.7
39,44,1837,7,3,13,17,8,17,12,14,9,7,7,9,2,15,6,7,8,2,0,2,3,1,1,1,4,1,1,1,0,0,0,1,0,76.2
39,45,1702,11,15,10,15,21,22,25,23,12,19,13,14,15,13,23,7,9,3,9,1,2,1,3,5,8,7,4,2,1,1,0,0,0,179.8
39,46,1877,6,11,8,6,12,16,10,4,11,0,7,3,8,3,5,8,2,3,1,4,6,0,1,2,2,0,0,0,0,0,0,0,0,36.6
39,47,1888,2,12,4,2,9,10,7,9,3,5,11,8,9,4,6,2,4,2,2,2,3,1,0,3,4,1,3,0,0,0,0,0,0,72.3
39,48,1895,4,5,3,12,7,18,10,9,3,13,11,5,0,3,1,4,2,1,1,2,1,1,0,3,2,0,0,0,0,0,0,0,0,17.6
39,49,1929,10,6,8,8,7,4,5,7,4,4,2,2,3,1,3,2,0,0,0,0,0,3,1,1,3,0,1,1,1,0,0,0,0,5.6
39,50,1893,7,4,11,5,8,7,6,14,1,2,8,10,6,4,6,1,1,3,0,1,4,0,3,1,0,3,4,2,0,1,0,0,0,68.2
39,51,1972,2,0,3,3,3,4,4,3,1,2,2,1,4,2,1,0,1,0,0,0,0,0,2,1,0,2,0,0,1,0,2,0,0,30.0
40,13,1958,6,2,5,5,1,1,2,6,7,3,7,1,0,1,4,0,0,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,37.8
40,15,1982,1,0,2,2,4,4,4,4,0,0,2,1,1,0,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46.0
40,16,1934,2,1,0,2,4,2,3,2,2,8,10,3,9,8,11,4,0,3,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,139.0
40,17,1949,2,0,5,1,2,2,1,8,4,2,10,3,2,0,3,3,4,2,3,1,4,4,0,0,0,0,0,0,1,0,0,0,0,46.2
40,18,2005,0,0,2,0,0,0,1,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8
40,19,1965,0,0,0,4,6,1,11,4,2,3,3,2,2,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6
40,20,1987,0,0,0,2,3,3,2,2,1,2,0,1,1,2,0,0,1,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,26.2
40,21,1920,3,1,2,1,4,3,3,8,5,3,15,4,7,4,2,6,2,2,4,6,0,2,3,1,0,1,4,0,0,0,0,0,0,75.0
40,22,1913,2,0,3,4,4,1,6,10,1,5,6,10,13,8,8,6,5,3,1,0,0,0,1,0,1,0,2,0,0,3,0,0,0,70.6
40,23,1993,2,0,2,4,3,1,1,3,0,0,1,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
40,24,1947,1,1,3,5,0,9,2,1,6,6,4,3,6,8,3,2,0,0,3,0,2,0,2,1,0,1,0,0,0,0,0,0,0,62.6
40,26,1990,0,0,2,2,4,0,0,0,4,0,2,2,1,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.8
40,28,1916,4,1,6,3,6,7,9,2,12,7,5,3,4,11,5,2,0,2,0,0,3,2,4,1,1,0,0,0,0,0,0,0,0,89.2
40,29,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40,31,1992,0,2,0,0,0,2,2,2,0,1,1,1,0,0,0,0,1,1,2,1,0,1,3,0,2,0,0,2,0,0,0,0,0,2.6
40,32,1980,0,0,3,2,3,1,2,5,5,1,1,1,2,1,2,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,59.6
40,33,1972,1,2,1,3,1,0,2,3,0,1,1,5,8,2,1,4,2,1,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,30.4
40,35,2004,2,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6
40,36,1992,0,0,0,3,3,2,1,2,3,0,1,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,30.0
